                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     98,                 0.4807,                0.28123,                0.81573,                0.74977,                0.56927,                0.63218,                0.42401,                 1.1106,                 1.0583,                 1.0159,               0.006799,               0.006799,               0.006799
                     99,                0.49193,                0.28437,                0.81483,                 0.7494,                0.56661,                0.63023,                0.42173,                 1.1289,                 1.0501,                 1.0267,               0.006766,               0.006766,               0.006766
                    100,                0.48111,                0.27801,                0.81414,                0.79243,                0.53909,                0.61961,                0.41276,                 1.1453,                 1.0154,                 1.0286,               0.006733,               0.006733,               0.006733
                    101,                0.48987,                0.28063,                0.81497,                0.73931,                0.56661,                0.62733,                0.41674,                 1.1033,                0.96285,                 1.0147,                 0.0067,                 0.0067,                 0.0067
                    102,                0.47529,                 0.2774,                0.81289,                0.75258,                0.56217,                0.62329,                0.41665,                 1.1011,                0.98679,                 1.0161,               0.006667,               0.006667,               0.006667
                    103,                0.46148,                 0.2685,                0.81256,                 0.8014,                0.53375,                0.62462,                0.42002,                 1.1006,                0.99055,                 1.0155,               0.006634,               0.006634,               0.006634
                    104,                0.45432,                0.26765,                0.81088,                0.76759,                0.56024,                 0.6306,                0.41559,                 1.1356,                0.99079,                 1.0151,               0.006601,               0.006601,               0.006601
                    105,                 0.4608,                0.27208,                0.81214,                0.77755,                0.56039,                0.63673,                0.42171,                 1.1194,                 1.0147,                 1.0115,               0.006568,               0.006568,               0.006568
                    106,                0.46821,                0.27493,                 0.8139,                0.74503,                0.57815,                0.64126,                0.42969,                 1.0989,                 1.0421,                 1.0077,               0.006535,               0.006535,               0.006535
                    107,                0.46536,                0.27282,                0.81296,                0.79954,                0.54796,                 0.6315,                0.42173,                 1.1183,                 1.0594,                 1.0155,               0.006502,               0.006502,               0.006502
                    108,                0.45908,                0.26952,                0.81239,                0.77423,                0.56306,                0.62986,                0.42479,                 1.0954,                 1.0044,                 1.0132,               0.006469,               0.006469,               0.006469
                    109,                0.46692,                0.27168,                0.81294,                0.73946,                0.57105,                0.62031,                0.41012,                 1.1484,                 1.0576,                 1.0189,               0.006436,               0.006436,               0.006436
                    110,                0.46579,                0.27277,                0.81281,                0.78225,                0.54529,                0.61564,                0.40818,                 1.1566,                 1.1019,                 1.0203,               0.006403,               0.006403,               0.006403
                    111,                0.46152,                0.26988,                0.81246,                0.77022,                0.56263,                0.62689,                0.41486,                 1.1303,                0.97502,                 1.0225,                0.00637,                0.00637,                0.00637
                    112,                0.45778,                0.26985,                0.81059,                0.72571,                0.57569,                0.63122,                0.41937,                 1.1268,                 1.0305,                 1.0201,               0.006337,               0.006337,               0.006337
                    113,                 0.4499,                0.26787,                0.81168,                0.70006,                0.58703,                0.62915,                0.41454,                 1.1296,                 1.0489,                 1.0161,               0.006304,               0.006304,               0.006304
                    114,                0.45943,                0.27196,                0.81181,                0.72833,                0.56903,                0.63086,                0.41403,                 1.1462,                 1.0105,                 1.0257,               0.006271,               0.006271,               0.006271
                    115,                0.45177,                 0.2673,                0.81114,                0.72485,                0.57194,                0.62292,                0.41394,                 1.1148,                 1.0115,                 1.0186,               0.006238,               0.006238,               0.006238
                    116,                0.45336,                0.26807,                 0.8114,                0.77032,                0.53464,                0.62311,                0.41418,                 1.1086,                0.99344,                 1.0167,               0.006205,               0.006205,               0.006205
                    117,                0.46858,                0.27454,                0.81311,                0.71551,                0.56128,                0.61418,                 0.4052,                 1.1345,                 1.0776,                 1.0249,               0.006172,               0.006172,               0.006172
                    118,                0.45874,                0.27113,                0.81035,                0.77434,                 0.5444,                0.61974,                0.41138,                  1.134,                  1.019,                 1.0154,               0.006139,               0.006139,               0.006139
                    119,                0.46294,                0.27373,                 0.8128,                0.77514,                0.56128,                0.62783,                0.41541,                 1.1313,                0.98014,                 1.0293,               0.006106,               0.006106,               0.006106
                    120,                0.46215,                0.27492,                0.81321,                0.74564,                0.58575,                0.63016,                0.40761,                 1.1513,                0.99051,                 1.0323,               0.006073,               0.006073,               0.006073
                    121,                0.44863,                0.26383,                0.81066,                0.76644,                0.57122,                 0.6397,                0.42514,                 1.1138,                  1.002,                 1.0206,                0.00604,                0.00604,                0.00604
                    122,                0.45841,                0.26796,                0.81214,                0.79332,                0.54881,                0.63396,                0.42052,                 1.1247,                0.95917,                  1.027,               0.006007,               0.006007,               0.006007
                    123,                0.44317,                0.26299,                0.81075,                 0.7512,                0.55774,                0.63266,                0.41363,                 1.1438,                0.97924,                 1.0272,               0.005974,               0.005974,               0.005974
                    124,                0.45779,                0.26987,                0.81304,                0.78236,                0.53954,                0.62665,                0.40772,                 1.1565,                0.97021,                 1.0372,               0.005941,               0.005941,               0.005941
                    125,                0.45087,                 0.2675,                0.81124,                 0.7557,                 0.5595,                0.62842,                0.41107,                 1.1512,                0.99063,                 1.0301,               0.005908,               0.005908,               0.005908
                    126,                0.45794,                0.27119,                0.81204,                0.76096,                0.55062,                0.63319,                 0.4178,                 1.1197,                0.98466,                 1.0156,               0.005875,               0.005875,               0.005875
                    127,                0.44557,                0.26576,                0.81022,                 0.7496,                0.55861,                0.62333,                0.41156,                 1.1331,                  1.072,                 1.0246,               0.005842,               0.005842,               0.005842
                    128,                0.44762,                0.26391,                0.80898,                0.74866,                0.56394,                0.62914,                0.41553,                 1.1267,                 1.0061,                 1.0218,               0.005809,               0.005809,               0.005809
                    129,                0.45645,                0.26625,                0.81235,                 0.7513,                0.54085,                0.61568,                0.40931,                  1.151,                 1.1207,                 1.0287,               0.005776,               0.005776,               0.005776
                    130,                0.45727,                0.27054,                0.81204,                0.71317,                 0.5697,                0.61961,                0.41029,                 1.1426,                 1.0993,                 1.0218,               0.005743,               0.005743,               0.005743
                    131,                0.44806,                 0.2662,                0.81104,                 0.7389,                0.57371,                0.62436,                0.41529,                 1.1269,                 1.0016,                 1.0256,                0.00571,                0.00571,                0.00571
                    132,                0.44342,                 0.2647,                 0.8081,                  0.775,                0.55506,                0.63536,                0.41919,                 1.1305,                0.98397,                 1.0203,               0.005677,               0.005677,               0.005677
                    133,                0.44925,                0.26615,                0.81196,                0.74165,                0.57726,                0.63872,                0.42322,                  1.117,                0.94432,                 1.0199,               0.005644,               0.005644,               0.005644
                    134,                 0.4445,                0.26413,                 0.8113,                0.75698,                0.57016,                0.63532,                0.42648,                 1.1272,                 1.0252,                 1.0332,               0.005611,               0.005611,               0.005611
                    135,                0.44649,                0.26432,                0.81141,                0.76573,                0.55153,                0.62489,                0.42013,                 1.1122,                 1.0851,                 1.0219,               0.005578,               0.005578,               0.005578
                    136,                0.45251,                0.26749,                0.81012,                0.71062,                0.58447,                0.62902,                0.41963,                 1.1217,                  1.015,                 1.0282,               0.005545,               0.005545,               0.005545
                    137,                0.45342,                0.26763,                0.81265,                0.79153,                0.54618,                0.63638,                0.42971,                 1.1187,                 1.0426,                 1.0193,               0.005512,               0.005512,               0.005512
                    138,                0.45232,                0.26824,                0.80961,                0.72531,                0.58526,                0.63414,                0.42199,                 1.1296,                 0.9815,                 1.0312,               0.005479,               0.005479,               0.005479
                    139,                0.44495,                0.26139,                0.81233,                0.79065,                0.54335,                0.62332,                0.41277,                 1.1264,                  1.051,                 1.0218,               0.005446,               0.005446,               0.005446
                    140,                0.46317,                0.27074,                0.81339,                0.74059,                0.56287,                0.61375,                  0.405,                 1.1185,                 1.0343,                 1.0199,               0.005413,               0.005413,               0.005413
                    141,                0.45852,                0.26845,                0.81192,                0.76447,                0.55329,                0.62035,                0.41137,                   1.12,                 1.0639,                 1.0234,                0.00538,                0.00538,                0.00538
                    142,                0.44462,                0.26364,                0.80905,                0.74999,                0.57105,                0.63877,                0.42592,                 1.1139,                0.99491,                 1.0183,               0.005347,               0.005347,               0.005347
                    143,                0.43854,                 0.2574,                0.81013,                0.73683,                 0.5897,                0.63855,                0.42621,                 1.1036,                0.98462,                 1.0252,               0.005314,               0.005314,               0.005314
                    144,                0.44229,                0.25966,                0.81108,                0.75948,                 0.5524,                0.63114,                0.41103,                 1.1426,                0.99452,                  1.024,               0.005281,               0.005281,               0.005281
                    145,                0.43856,                0.25992,                0.80977,                0.78212,                0.54885,                0.63505,                0.41619,                 1.1326,                0.98051,                 1.0223,               0.005248,               0.005248,               0.005248
                    146,                0.43717,                 0.2596,                0.80965,                0.72131,                0.57282,                0.63134,                0.41548,                 1.1418,                 1.0325,                 1.0232,               0.005215,               0.005215,               0.005215
                    147,                0.44543,                0.26304,                0.81059,                0.78328,                 0.5553,                0.63304,                0.41572,                 1.1334,                0.96959,                  1.024,               0.005182,               0.005182,               0.005182
                    148,                0.44507,                0.26362,                0.80923,                0.76987,                0.55417,                0.62871,                0.41472,                 1.1232,                 1.0008,                 1.0204,               0.005149,               0.005149,               0.005149
                    149,                0.46147,                0.27056,                0.81243,                0.74217,                0.56039,                 0.6163,                 0.4101,                 1.1296,                 1.0516,                 1.0265,               0.005116,               0.005116,               0.005116
                    150,                0.44961,                0.26375,                0.81038,                0.79287,                0.55074,                0.63412,                 0.4199,                 1.1064,                 1.0334,                 1.0097,               0.005083,               0.005083,               0.005083
                    151,                0.44387,                0.26198,                0.80881,                0.78508,                0.55861,                0.63088,                0.42041,                  1.107,                 1.0075,                 1.0118,                0.00505,                0.00505,                0.00505
                    152,                0.43353,                0.25766,                0.81047,                 0.7754,                0.56109,                0.63061,                0.41877,                 1.1016,                0.98334,                 1.0236,               0.005017,               0.005017,               0.005017
                    153,                0.43325,                0.25834,                0.80896,                0.81669,                0.53812,                0.63672,                0.41937,                 1.0997,                 0.9957,                 1.0169,               0.004984,               0.004984,               0.004984
                    154,                0.44076,                0.26168,                0.80919,                0.76201,                0.55684,                0.62848,                0.41754,                 1.1089,                 1.0166,                 1.0231,               0.004951,               0.004951,               0.004951
                    155,                0.44741,                0.26313,                0.81104,                0.78502,                 0.5524,                0.63549,                0.41963,                 1.1169,                 1.0316,                 1.0166,               0.004918,               0.004918,               0.004918
                    156,                0.43733,                0.25999,                0.80987,                0.78197,                0.55684,                0.63391,                0.42255,                 1.1052,                 1.0598,                 1.0121,               0.004885,               0.004885,               0.004885
                    157,                   0.44,                0.25926,                0.81106,                0.77513,                0.56483,                0.64095,                0.42554,                  1.119,                 1.0008,                 1.0188,               0.004852,               0.004852,               0.004852
                    158,                0.43832,                0.25785,                0.80956,                  0.756,                0.56394,                0.62719,                0.41374,                 1.1404,                 1.0136,                 1.0263,               0.004819,               0.004819,               0.004819
                    159,                0.43838,                0.25905,                0.81185,                0.76518,                0.57301,                0.64032,                0.42037,                 1.1367,                 1.0359,                 1.0209,               0.004786,               0.004786,               0.004786
