                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     88,                 1.7915,                 1.0158,                 1.7187,                0.71575,                0.52776,                0.57714,                0.35715,                 2.8977,                 2.6564,                 2.0343,               0.007129,               0.007129,               0.007129
                     89,                 1.7814,                0.99336,                 1.7171,                0.72046,                0.54085,                0.59105,                0.37504,                 2.7951,                 2.5732,                 2.0074,               0.007096,               0.007096,               0.007096
                     90,                 1.7624,                0.98289,                 1.7141,                0.73953,                 0.5151,                0.59572,                0.37046,                 2.8253,                  2.416,                  2.037,               0.007063,               0.007063,               0.007063
                     91,                 1.7762,                0.99329,                  1.721,                0.69989,                0.54174,                0.58668,                0.36042,                 2.8506,                 2.4908,                 2.0163,                0.00703,                0.00703,                0.00703
                     92,                  1.765,                0.98941,                 1.7138,                0.72161,                0.54618,                0.59568,                0.37299,                 2.7735,                 2.3427,                 2.0075,               0.006997,               0.006997,               0.006997
                     93,                  1.742,                0.97889,                 1.7065,                0.75989,                0.52398,                0.59265,                0.36742,                 2.8207,                 2.4175,                 2.0283,               0.006964,               0.006964,               0.006964
                     94,                 1.7581,                0.97787,                 1.7101,                0.74041,                0.51155,                0.57895,                 0.3654,                 2.8037,                 2.5839,                 2.0233,               0.006931,               0.006931,               0.006931
                     95,                 1.7389,                 0.9709,                 1.7094,                0.73567,                0.51776,                 0.5893,                0.36599,                 2.7739,                 2.5591,                 2.0031,               0.006898,               0.006898,               0.006898
                     96,                 1.7541,                0.97201,                  1.707,                0.71021,                0.53375,                0.59579,                0.37078,                 2.8118,                   2.38,                 2.0517,               0.006865,               0.006865,               0.006865
                     97,                 1.6983,                0.93973,                 1.6994,                0.72853,                0.51421,                0.57109,                0.35519,                 2.8125,                 2.6604,                 2.0349,               0.006832,               0.006832,               0.006832
                     98,                 1.7045,                0.94825,                  1.705,                0.73909,                0.52043,                0.58606,                0.36414,                 2.8202,                 2.5309,                  2.037,               0.006799,               0.006799,               0.006799
                     99,                 1.6954,                 0.9565,                 1.7033,                0.72385,                 0.5524,                0.60892,                0.38346,                 2.7192,                 2.3528,                 2.0063,               0.006766,               0.006766,               0.006766
