                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     51,                0.62254,                0.37435,                0.83824,                0.70534,                0.55272,                0.59865,                 0.3873,                 1.1773,                  1.011,                 1.0395,                0.00835,                0.00835,                0.00835
                     52,                0.62531,                0.37718,                0.83874,                 0.7176,                0.58225,                0.61077,                0.40182,                 1.1736,                 1.0013,                 1.0429,               0.008317,               0.008317,               0.008317
                     53,                0.61775,                0.37738,                0.83549,                0.75176,                0.56217,                0.61822,                0.39924,                 1.1887,                0.97717,                 1.0288,               0.008284,               0.008284,               0.008284
                     54,                 0.6201,                0.38157,                0.83792,                0.74018,                0.57194,                0.62588,                0.40544,                 1.1927,                0.98666,                 1.0169,               0.008251,               0.008251,               0.008251
                     55,                0.61997,                0.37511,                0.83643,                0.72687,                0.54529,                0.61364,                0.39158,                 1.2264,                0.99223,                 1.0333,               0.008218,               0.008218,               0.008218
                     56,                0.62063,                0.37949,                0.83631,                0.76788,                0.53286,                0.61802,                0.39556,                 1.1947,                 1.0004,                 1.0317,               0.008185,               0.008185,               0.008185
                     57,                0.62888,                0.37646,                0.83754,                0.73884,                 0.5595,                0.61096,                0.38659,                 1.2527,                 1.0842,                  1.047,               0.008152,               0.008152,               0.008152
                     58,                0.63703,                0.38095,                  0.839,                0.73622,                0.57371,                0.61611,                0.39678,                 1.1729,                  1.006,                 1.0205,               0.008119,               0.008119,               0.008119
                     59,                0.64375,                0.38108,                0.83817,                0.71871,                0.56274,                0.61749,                0.40214,                  1.163,                 1.0295,                 1.0348,               0.008086,               0.008086,               0.008086
                     60,                0.60634,                0.36687,                0.83764,                0.72094,                 0.5595,                0.61623,                0.39262,                  1.212,                 1.0503,                 1.0327,               0.008053,               0.008053,               0.008053
                     61,                0.60386,                0.36813,                0.83338,                 0.7277,                0.57904,                0.61534,                0.40041,                 1.1732,                 1.0554,                 1.0272,                0.00802,                0.00802,                0.00802
                     62,                0.60233,                0.36788,                 0.8359,                0.72527,                0.57016,                0.61067,                0.39439,                 1.1875,                 1.0833,                 1.0349,               0.007987,               0.007987,               0.007987
                     63,                0.61884,                0.37184,                0.83432,                0.70029,                 0.5595,                 0.6068,                 0.3871,                 1.2213,                 1.0614,                 1.0522,               0.007954,               0.007954,               0.007954
                     64,                0.62426,                0.38002,                0.83756,                0.79592,                0.52664,                0.62445,                0.40225,                 1.1784,                 1.0299,                 1.0257,               0.007921,               0.007921,               0.007921
                     65,                0.60518,                  0.367,                0.83705,                0.72551,                 0.5675,                0.61784,                0.39545,                  1.197,                0.99389,                 1.0262,               0.007888,               0.007888,               0.007888
                     66,                0.59859,                0.36468,                0.83383,                0.74251,                0.55151,                 0.6092,                0.38982,                 1.1992,                 1.0071,                 1.0265,               0.007855,               0.007855,               0.007855
                     67,                0.61557,                0.37124,                0.83485,                0.70682,                 0.5746,                0.61093,                0.39453,                 1.2277,                0.96818,                 1.0512,               0.007822,               0.007822,               0.007822
                     68,                 0.6359,                0.37986,                0.83756,                0.71667,                0.57957,                0.62493,                0.40672,                 1.1682,                0.97609,                 1.0314,               0.007789,               0.007789,               0.007789
                     69,                 0.6017,                 0.3615,                0.83356,                0.77339,                 0.5395,                0.63476,                0.41314,                 1.1687,                0.93268,                 1.0295,               0.007756,               0.007756,               0.007756
                     70,                0.60582,                0.36381,                0.83552,                 0.7256,                0.57549,                0.62025,                0.40033,                 1.2065,                 0.9808,                 1.0379,               0.007723,               0.007723,               0.007723
                     71,                0.58968,                0.35287,                0.83268,                0.74144,                0.56039,                0.62308,                0.41052,                 1.1604,                0.96396,                 1.0309,                0.00769,                0.00769,                0.00769
