                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    104,                  1.651,                0.89137,                 1.6921,                0.73623,                0.58254,                0.62505,                0.40746,                  2.584,                 2.1996,                  1.983,               0.006601,               0.006601,               0.006601
                    105,                 1.6041,                 0.8678,                 1.6843,                0.76004,                0.57371,                0.63286,                0.40975,                 2.5782,                 2.2134,                 1.9753,               0.006568,               0.006568,               0.006568
                    106,                 1.6231,                0.87918,                 1.6913,                 0.7257,                0.58259,                0.62695,                0.40566,                 2.6287,                 2.2773,                 1.9896,               0.006535,               0.006535,               0.006535
                    107,                  1.602,                0.87145,                 1.6885,                0.74068,                0.58089,                0.63046,                0.40928,                 2.6029,                 2.2199,                 1.9823,               0.006502,               0.006502,               0.006502
                    108,                 1.6035,                0.87646,                 1.6891,                0.78276,                0.54352,                0.61397,                0.40059,                 2.6393,                 2.4473,                 1.9827,               0.006469,               0.006469,               0.006469
                    109,                 1.6295,                0.88117,                 1.6913,                0.72297,                0.56306,                0.61734,                0.40568,                 2.6018,                 2.3666,                 1.9865,               0.006436,               0.006436,               0.006436
                    110,                 1.6118,                0.87994,                 1.6939,                 0.7425,                0.55506,                0.61471,                0.40213,                 2.6358,                 2.3779,                 1.9927,               0.006403,               0.006403,               0.006403
                    111,                 1.5723,                0.85499,                 1.6822,                0.73361,                0.57549,                0.62625,                0.40903,                 2.6436,                  2.263,                 2.0028,                0.00637,                0.00637,                0.00637
                    112,                 1.5816,                0.85954,                 1.6811,                0.76832,                0.55861,                0.62547,                0.40967,                 2.6379,                 2.2403,                 2.0026,               0.006337,               0.006337,               0.006337
                    113,                 1.5878,                0.85977,                 1.6847,                0.74657,                 0.5675,                0.62351,                0.40298,                 2.6697,                  2.433,                 2.0007,               0.006304,               0.006304,               0.006304
                    114,                  1.584,                0.85164,                 1.6857,                0.74926,                0.57194,                0.62082,                0.40539,                  2.628,                 2.3605,                 1.9965,               0.006271,               0.006271,               0.006271
                    115,                 1.5528,                0.83339,                 1.6821,                0.72551,                0.58215,                0.62391,                0.40482,                 2.6207,                 2.2582,                 2.0017,               0.006238,               0.006238,               0.006238
                    116,                 1.5581,                 0.8505,                 1.6826,                0.72662,                0.58703,                0.63284,                0.41474,                  2.624,                 2.2158,                 2.0032,               0.006205,               0.006205,               0.006205
                    117,                  1.573,                0.85099,                 1.6835,                0.77656,                0.56128,                0.62947,                0.41079,                 2.6664,                 2.2865,                 2.0156,               0.006172,               0.006172,               0.006172
                    118,                 1.5501,                0.83957,                 1.6856,                0.73468,                  0.573,                0.62058,                0.40769,                 2.6472,                  2.459,                 2.0029,               0.006139,               0.006139,               0.006139
                    119,                 1.5645,                0.84926,                 1.6893,                0.73109,                0.59236,                0.63015,                0.41069,                 2.6372,                 2.2873,                 2.0072,               0.006106,               0.006106,               0.006106
                    120,                  1.567,                0.85031,                 1.6841,                0.75682,                 0.5749,                0.62376,                0.40927,                 2.6087,                 2.2685,                 1.9937,               0.006073,               0.006073,               0.006073
                    121,                 1.5414,                0.82395,                 1.6787,                0.74983,                0.57638,                0.63049,                0.41513,                 2.5817,                 2.2086,                 1.9919,                0.00604,                0.00604,                0.00604
                    122,                 1.5312,                0.82059,                 1.6765,                0.76785,                0.56306,                0.62567,                0.41282,                 2.6013,                 2.2898,                  1.997,               0.006007,               0.006007,               0.006007
                    123,                 1.5122,                0.80651,                 1.6766,                0.76338,                0.58171,                0.63791,                0.41875,                 2.5875,                 2.1961,                 1.9894,               0.005974,               0.005974,               0.005974
                    124,                 1.5423,                0.83217,                 1.6811,                0.74564,                 0.5897,                0.63549,                0.41891,                 2.5861,                 2.2197,                 1.9897,               0.005941,               0.005941,               0.005941
                    125,                 1.5299,                0.82644,                 1.6804,                0.74187,                0.58706,                0.63281,                0.41234,                 2.6129,                 2.2261,                 2.0006,               0.005908,               0.005908,               0.005908
                    126,                 1.5364,                0.82445,                 1.6817,                0.73184,                 0.5968,                0.63123,                0.41341,                 2.5729,                  2.218,                 1.9817,               0.005875,               0.005875,               0.005875
                    127,                 1.5283,                0.82237,                 1.6813,                0.73796,                0.57016,                0.62203,                0.40488,                 2.6197,                 2.4071,                 1.9976,               0.005842,               0.005842,               0.005842
                    128,                 1.5315,                0.82669,                 1.6757,                0.73213,                 0.5947,                0.63404,                 0.4128,                 2.6172,                 2.2261,                 1.9887,               0.005809,               0.005809,               0.005809
                    129,                 1.5054,                0.80892,                 1.6718,                 0.7415,                0.58337,                0.63487,                0.41322,                  2.605,                 2.2041,                 1.9937,               0.005776,               0.005776,               0.005776
                    130,                 1.5274,                0.82647,                 1.6765,                0.74182,                0.58792,                0.62997,                0.41081,                  2.611,                 2.3117,                 1.9958,               0.005743,               0.005743,               0.005743
                    131,                 1.5107,                0.81078,                 1.6774,                0.73746,                0.58624,                0.62991,                0.41216,                 2.6006,                 2.2473,                 1.9928,                0.00571,                0.00571,                0.00571
                    132,                 1.5106,                 0.8186,                 1.6742,                0.71852,                0.58615,                0.62712,                0.40825,                  2.624,                 2.3548,                 2.0013,               0.005677,               0.005677,               0.005677
                    133,                 1.5248,                0.81494,                 1.6724,                0.72839,                0.59542,                0.63626,                 0.4203,                 2.6059,                  2.244,                 1.9966,               0.005644,               0.005644,               0.005644
                    134,                  1.495,                0.80109,                  1.676,                0.72098,                0.59325,                0.63234,                0.41738,                  2.607,                 2.3015,                 1.9977,               0.005611,               0.005611,               0.005611
                    135,                 1.4996,                0.80938,                 1.6739,                0.77377,                0.55861,                0.63614,                0.41662,                 2.5857,                 2.2268,                 1.9897,               0.005578,               0.005578,               0.005578
                    136,                 1.4795,                0.79426,                 1.6718,                0.75316,                0.58348,                0.63674,                0.41743,                  2.589,                 2.1801,                 1.9866,               0.005545,               0.005545,               0.005545
                    137,                  1.512,                0.80668,                 1.6713,                0.74164,                 0.5968,                 0.6341,                0.41771,                 2.5757,                 2.2016,                 1.9818,               0.005512,               0.005512,               0.005512
                    138,                 1.4868,                0.80003,                 1.6735,                0.75047,                0.59147,                 0.6405,                0.42143,                 2.5607,                  2.162,                  1.982,               0.005479,               0.005479,               0.005479
                    139,                  1.482,                0.79582,                 1.6708,                0.72281,                0.60124,                0.63914,                0.42067,                 2.5671,                 2.1764,                 1.9868,               0.005446,               0.005446,               0.005446
                    140,                 1.4834,                0.79048,                 1.6666,                0.73639,                 0.5855,                0.63829,                0.42041,                 2.5603,                 2.1803,                 1.9893,               0.005413,               0.005413,               0.005413
                    141,                 1.4661,                0.77991,                 1.6678,                0.77274,                0.57549,                0.63642,                0.41689,                 2.5713,                 2.2071,                 1.9851,                0.00538,                0.00538,                0.00538
                    142,                 1.4765,                0.79096,                 1.6682,                0.74543,                0.59031,                0.63788,                0.41753,                 2.5967,                 2.2313,                 1.9833,               0.005347,               0.005347,               0.005347
                    143,                   1.45,                0.77647,                 1.6645,                0.74998,                0.59941,                0.63826,                0.41912,                 2.5764,                 2.1817,                 1.9815,               0.005314,               0.005314,               0.005314
                    144,                 1.4621,                0.78034,                  1.668,                0.75865,                0.57786,                0.63406,                0.41657,                 2.5836,                  2.257,                 1.9844,               0.005281,               0.005281,               0.005281
                    145,                 1.4611,                0.77965,                 1.6673,                0.75636,                0.57549,                0.63406,                0.41818,                 2.5945,                 2.2386,                 1.9872,               0.005248,               0.005248,               0.005248
                    146,                 1.4643,                0.78036,                 1.6638,                0.73765,                 0.5993,                0.64171,                0.42238,                 2.5678,                 2.1514,                 1.9831,               0.005215,               0.005215,               0.005215
                    147,                 1.4307,                0.76648,                 1.6634,                0.75306,                0.59312,                0.64014,                0.42223,                 2.5738,                 2.1322,                 1.9887,               0.005182,               0.005182,               0.005182
                    148,                 1.4506,                0.77768,                 1.6685,                0.75442,                0.58881,                0.64257,                0.42117,                 2.5779,                 2.1411,                 1.9918,               0.005149,               0.005149,               0.005149
                    149,                 1.4648,                0.77644,                 1.6638,                0.75929,                0.59111,                0.64285,                0.42111,                 2.5865,                 2.1578,                 1.9987,               0.005116,               0.005116,               0.005116
                    150,                  1.451,                0.76849,                 1.6694,                0.77054,                0.58752,                0.64241,                0.42285,                 2.5855,                 2.1508,                 2.0013,               0.005083,               0.005083,               0.005083
                    151,                 1.4495,                0.76911,                 1.6614,                0.75544,                0.59325,                0.63977,                0.42269,                 2.5684,                  2.187,                 1.9947,                0.00505,                0.00505,                0.00505
                    152,                 1.4213,                0.76153,                 1.6625,                0.74409,                 0.5968,                0.64051,                0.42367,                 2.5748,                 2.1502,                 1.9968,               0.005017,               0.005017,               0.005017
                    153,                 1.4227,                0.75872,                 1.6611,                0.76407,                0.57549,                 0.6376,                0.42398,                 2.5692,                 2.1469,                 1.9933,               0.004984,               0.004984,               0.004984
                    154,                 1.4299,                0.76187,                 1.6615,                0.79038,                0.56838,                0.64136,                0.42496,                 2.5585,                 2.1252,                 1.9909,               0.004951,               0.004951,               0.004951
