                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    132,                0.59705,                0.36791,                0.83433,                0.76147,                0.56927,                0.61669,                0.39076,                  1.195,                0.92852,                 1.0366,               0.005677,               0.005677,               0.005677
                    133,                0.59656,                0.36354,                0.83368,                0.73853,                0.54686,                0.60642,                0.37184,                 1.2559,                 1.0175,                 1.0388,               0.005644,               0.005644,               0.005644
                    134,                0.60873,                 0.3695,                0.83611,                0.73691,                0.53286,                0.60937,                0.38808,                 1.2545,                 1.0753,                 1.0497,               0.005611,               0.005611,               0.005611
                    135,                0.59429,                 0.3591,                0.83267,                0.71615,                0.55062,                0.60714,                0.38521,                 1.2101,                 1.0458,                 1.0256,               0.005578,               0.005578,               0.005578
                    136,                0.58307,                 0.3549,                 0.8319,                0.75066,                0.54263,                0.61746,                0.39592,                 1.2055,                0.98787,                 1.0379,               0.005545,               0.005545,               0.005545
                    137,                0.59625,                0.36201,                0.83434,                0.74475,                0.56489,                0.62089,                0.39457,                 1.2123,                0.96259,                 1.0434,               0.005512,               0.005512,               0.005512
                    138,                0.58191,                0.35439,                0.83325,                0.73559,                0.55345,                0.62102,                0.39427,                 1.2016,                 1.0759,                 1.0265,               0.005479,               0.005479,               0.005479
                    139,                0.57395,                0.35202,                0.83151,                0.72459,                0.55142,                0.61598,                0.39152,                 1.2206,                0.99586,                 1.0381,               0.005446,               0.005446,               0.005446
                    140,                 0.5881,                0.36042,                0.83308,                0.77561,                0.54085,                0.62662,                0.39499,                 1.2239,                 1.0281,                 1.0465,               0.005413,               0.005413,               0.005413
                    141,                 0.5864,                 0.3556,                0.83172,                 0.7458,                0.54885,                 0.6232,                0.39791,                 1.2189,                0.99092,                 1.0346,                0.00538,                0.00538,                0.00538
                    142,                0.57438,                0.34705,                0.83011,                 0.7667,                0.55455,                0.62855,                0.40676,                 1.1807,                0.95117,                 1.0286,               0.005347,               0.005347,               0.005347
                    143,                0.57215,                0.35129,                0.83117,                0.73426,                0.56661,                0.62936,                0.40599,                 1.1698,                0.97497,                 1.0281,               0.005314,               0.005314,               0.005314
                    144,                0.56582,                0.34901,                0.83106,                0.78788,                0.53819,                0.62771,                 0.4115,                 1.1788,                0.98386,                 1.0401,               0.005281,               0.005281,               0.005281
                    145,                0.56305,                0.34191,                0.83118,                0.74679,                0.54263,                0.61906,                0.39761,                  1.211,                 1.0216,                 1.0447,               0.005248,               0.005248,               0.005248
                    146,                0.56619,                0.34194,                 0.8292,                0.77818,                0.54796,                0.63335,                0.40469,                  1.197,                 1.0231,                 1.0381,               0.005215,               0.005215,               0.005215
                    147,                 0.5682,                0.34835,                0.83092,                0.75007,                0.54885,                0.61743,                0.39633,                 1.1978,                 1.0879,                  1.028,               0.005182,               0.005182,               0.005182
                    148,                0.57966,                0.34994,                0.83191,                0.74394,                0.55062,                0.62545,                 0.3984,                 1.1975,                  1.022,                 1.0257,               0.005149,               0.005149,               0.005149
                    149,                0.56652,                0.34293,                0.83022,                0.73544,                0.56394,                0.62635,                0.40192,                 1.1886,                 1.0749,                 1.0334,               0.005116,               0.005116,               0.005116
                    150,                0.56783,                0.34557,                0.82766,                0.75651,                0.55506,                0.62472,                0.39298,                  1.221,                0.99662,                 1.0514,               0.005083,               0.005083,               0.005083
                    151,                0.55184,                0.33953,                0.82828,                0.75352,                0.57105,                0.62963,                0.40882,                  1.166,                 1.0093,                  1.027,                0.00505,                0.00505,                0.00505
                    152,                0.56194,                0.34117,                0.82949,                0.75588,                0.54885,                0.61939,                0.39445,                 1.1929,                0.97966,                 1.0358,               0.005017,               0.005017,               0.005017
                    153,                0.55808,                0.33713,                0.82887,                0.77261,                0.53819,                0.62658,                    0.4,                 1.1866,                0.96604,                 1.0341,               0.004984,               0.004984,               0.004984
                    154,                    nan,                    nan,                    nan,                0.77261,                0.53819,                0.62658,                    0.4,                    nan,                    nan,                    nan,               0.004951,               0.004951,               0.004951
                    155,                0.54826,                 0.3368,                0.82977,                0.77261,                0.53819,                0.62658,                    0.4,                    nan,                    nan,                    nan,               0.004918,               0.004918,               0.004918
                    156,                0.56308,                0.34275,                0.83005,                0.77261,                0.53819,                0.62658,                    0.4,                    nan,                    nan,                    nan,               0.004885,               0.004885,               0.004885
                    157,                0.55042,                0.33057,                0.83016,                0.77261,                0.53819,                0.62658,                    0.4,                    nan,                    nan,                    nan,               0.004852,               0.004852,               0.004852
                    158,                0.55078,                0.33367,                0.82872,                0.77261,                0.53819,                0.62658,                    0.4,                    nan,                    nan,                    nan,               0.004819,               0.004819,               0.004819
                    159,                0.54556,                0.33352,                 0.8271,                0.77261,                0.53819,                0.62658,                    0.4,                    nan,                    nan,                    nan,               0.004786,               0.004786,               0.004786
